"scenario","method","replicate_id","curve_rmse","curve_max_error","fail"
12,"start_saturated",459,NA,NA,"incomplete-curve"
1,"calendar_omitted",460,NA,NA,"incomplete-curve"
2,"calendar_omitted",460,NA,NA,"incomplete-curve"
3,"calendar_omitted",460,NA,NA,"incomplete-curve"
4,"calendar_omitted",460,NA,NA,"incomplete-curve"
5,"calendar_omitted",460,NA,NA,"incomplete-curve"
6,"calendar_omitted",460,NA,NA,"incomplete-curve"
7,"calendar_omitted",460,NA,NA,"incomplete-curve"
8,"calendar_omitted",460,NA,NA,"incomplete-curve"
9,"calendar_omitted",460,NA,NA,"incomplete-curve"
10,"calendar_omitted",460,NA,NA,"incomplete-curve"
11,"calendar_omitted",460,NA,NA,"incomplete-curve"
12,"calendar_omitted",460,NA,NA,"incomplete-curve"
1,"calendar_quadratic",460,NA,NA,"incomplete-curve"
2,"calendar_quadratic",460,NA,NA,"incomplete-curve"
3,"calendar_quadratic",460,NA,NA,"incomplete-curve"
4,"calendar_quadratic",460,NA,NA,"incomplete-curve"
5,"calendar_quadratic",460,NA,NA,"incomplete-curve"
6,"calendar_quadratic",460,NA,NA,"incomplete-curve"
7,"calendar_quadratic",460,NA,NA,"incomplete-curve"
8,"calendar_quadratic",460,NA,NA,"incomplete-curve"
9,"calendar_quadratic",460,NA,NA,"incomplete-curve"
10,"calendar_quadratic",460,NA,NA,"incomplete-curve"
11,"calendar_quadratic",460,NA,NA,"incomplete-curve"
12,"calendar_quadratic",460,NA,NA,"incomplete-curve"
1,"equal_common",460,NA,NA,"incomplete-curve"
2,"equal_common",460,NA,NA,"incomplete-curve"
3,"equal_common",460,NA,NA,"incomplete-curve"
4,"equal_common",460,NA,NA,"incomplete-curve"
5,"equal_common",460,NA,NA,"incomplete-curve"
6,"equal_common",460,NA,NA,"incomplete-curve"
7,"equal_common",460,NA,NA,"incomplete-curve"
8,"equal_common",460,NA,NA,"incomplete-curve"
9,"equal_common",460,NA,NA,"incomplete-curve"
10,"equal_common",460,NA,NA,"incomplete-curve"
11,"equal_common",460,NA,NA,"incomplete-curve"
12,"equal_common",460,NA,NA,"incomplete-curve"
1,"equal_flexible",460,NA,NA,"incomplete-curve"
2,"equal_flexible",460,NA,NA,"incomplete-curve"
3,"equal_flexible",460,NA,NA,"incomplete-curve"
4,"equal_flexible",460,NA,NA,"incomplete-curve"
5,"equal_flexible",460,NA,NA,"incomplete-curve"
6,"equal_flexible",460,NA,NA,"incomplete-curve"
7,"equal_flexible",460,NA,NA,"incomplete-curve"
8,"equal_flexible",460,NA,NA,"incomplete-curve"
9,"equal_flexible",460,NA,NA,"incomplete-curve"
10,"equal_flexible",460,NA,NA,"incomplete-curve"
11,"equal_flexible",460,NA,NA,"incomplete-curve"
12,"equal_flexible",460,NA,NA,"incomplete-curve"
1,"package_like",460,NA,NA,"incomplete-curve"
2,"package_like",460,NA,NA,"incomplete-curve"
3,"package_like",460,NA,NA,"incomplete-curve"
4,"package_like",460,NA,NA,"incomplete-curve"
5,"package_like",460,NA,NA,"incomplete-curve"
6,"package_like",460,NA,NA,"incomplete-curve"
7,"package_like",460,NA,NA,"incomplete-curve"
8,"package_like",460,NA,NA,"incomplete-curve"
9,"package_like",460,NA,NA,"incomplete-curve"
10,"package_like",460,NA,NA,"incomplete-curve"
11,"package_like",460,NA,NA,"incomplete-curve"
12,"package_like",460,NA,NA,"incomplete-curve"
1,"start_saturated",460,NA,NA,"incomplete-curve"
2,"start_saturated",460,NA,NA,"incomplete-curve"
3,"start_saturated",460,NA,NA,"incomplete-curve"
4,"start_saturated",460,NA,NA,"incomplete-curve"
5,"start_saturated",460,NA,NA,"incomplete-curve"
6,"start_saturated",460,NA,NA,"incomplete-curve"
7,"start_saturated",460,NA,NA,"incomplete-curve"
8,"start_saturated",460,NA,NA,"incomplete-curve"
9,"start_saturated",460,NA,NA,"incomplete-curve"
10,"start_saturated",460,NA,NA,"incomplete-curve"
11,"start_saturated",460,NA,NA,"incomplete-curve"
12,"start_saturated",460,NA,NA,"incomplete-curve"
1,"calendar_omitted",461,NA,NA,"incomplete-curve"
2,"calendar_omitted",461,NA,NA,"incomplete-curve"
3,"calendar_omitted",461,NA,NA,"incomplete-curve"
4,"calendar_omitted",461,NA,NA,"incomplete-curve"
5,"calendar_omitted",461,NA,NA,"incomplete-curve"
6,"calendar_omitted",461,NA,NA,"incomplete-curve"
7,"calendar_omitted",461,NA,NA,"incomplete-curve"
8,"calendar_omitted",461,NA,NA,"incomplete-curve"
9,"calendar_omitted",461,NA,NA,"incomplete-curve"
10,"calendar_omitted",461,NA,NA,"incomplete-curve"
11,"calendar_omitted",461,NA,NA,"incomplete-curve"
12,"calendar_omitted",461,NA,NA,"incomplete-curve"
1,"calendar_quadratic",461,NA,NA,"incomplete-curve"
2,"calendar_quadratic",461,NA,NA,"incomplete-curve"
3,"calendar_quadratic",461,NA,NA,"incomplete-curve"
4,"calendar_quadratic",461,NA,NA,"incomplete-curve"
5,"calendar_quadratic",461,NA,NA,"incomplete-curve"
6,"calendar_quadratic",461,NA,NA,"incomplete-curve"
7,"calendar_quadratic",461,NA,NA,"incomplete-curve"
8,"calendar_quadratic",461,NA,NA,"incomplete-curve"
9,"calendar_quadratic",461,NA,NA,"incomplete-curve"
10,"calendar_quadratic",461,NA,NA,"incomplete-curve"
11,"calendar_quadratic",461,NA,NA,"incomplete-curve"
12,"calendar_quadratic",461,NA,NA,"incomplete-curve"
1,"equal_common",461,NA,NA,"incomplete-curve"
2,"equal_common",461,NA,NA,"incomplete-curve"
3,"equal_common",461,NA,NA,"incomplete-curve"
4,"equal_common",461,NA,NA,"incomplete-curve"
5,"equal_common",461,NA,NA,"incomplete-curve"
6,"equal_common",461,NA,NA,"incomplete-curve"
7,"equal_common",461,NA,NA,"incomplete-curve"
8,"equal_common",461,NA,NA,"incomplete-curve"
9,"equal_common",461,NA,NA,"incomplete-curve"
10,"equal_common",461,NA,NA,"incomplete-curve"
11,"equal_common",461,NA,NA,"incomplete-curve"
12,"equal_common",461,NA,NA,"incomplete-curve"
1,"equal_flexible",461,NA,NA,"incomplete-curve"
2,"equal_flexible",461,NA,NA,"incomplete-curve"
3,"equal_flexible",461,NA,NA,"incomplete-curve"
4,"equal_flexible",461,NA,NA,"incomplete-curve"
5,"equal_flexible",461,NA,NA,"incomplete-curve"
6,"equal_flexible",461,NA,NA,"incomplete-curve"
7,"equal_flexible",461,NA,NA,"incomplete-curve"
8,"equal_flexible",461,NA,NA,"incomplete-curve"
9,"equal_flexible",461,NA,NA,"incomplete-curve"
10,"equal_flexible",461,NA,NA,"incomplete-curve"
11,"equal_flexible",461,NA,NA,"incomplete-curve"
12,"equal_flexible",461,NA,NA,"incomplete-curve"
1,"package_like",461,NA,NA,"incomplete-curve"
2,"package_like",461,NA,NA,"incomplete-curve"
3,"package_like",461,NA,NA,"incomplete-curve"
4,"package_like",461,NA,NA,"incomplete-curve"
5,"package_like",461,NA,NA,"incomplete-curve"
6,"package_like",461,NA,NA,"incomplete-curve"
7,"package_like",461,NA,NA,"incomplete-curve"
8,"package_like",461,NA,NA,"incomplete-curve"
9,"package_like",461,NA,NA,"incomplete-curve"
10,"package_like",461,NA,NA,"incomplete-curve"
11,"package_like",461,NA,NA,"incomplete-curve"
12,"package_like",461,NA,NA,"incomplete-curve"
1,"start_saturated",461,NA,NA,"incomplete-curve"
2,"start_saturated",461,NA,NA,"incomplete-curve"
3,"start_saturated",461,NA,NA,"incomplete-curve"
4,"start_saturated",461,NA,NA,"incomplete-curve"
5,"start_saturated",461,NA,NA,"incomplete-curve"
6,"start_saturated",461,NA,NA,"incomplete-curve"
7,"start_saturated",461,NA,NA,"incomplete-curve"
8,"start_saturated",461,NA,NA,"incomplete-curve"
9,"start_saturated",461,NA,NA,"incomplete-curve"
10,"start_saturated",461,NA,NA,"incomplete-curve"
11,"start_saturated",461,NA,NA,"incomplete-curve"
12,"start_saturated",461,NA,NA,"incomplete-curve"
1,"calendar_omitted",462,NA,NA,"incomplete-curve"
2,"calendar_omitted",462,NA,NA,"incomplete-curve"
3,"calendar_omitted",462,NA,NA,"incomplete-curve"
4,"calendar_omitted",462,NA,NA,"incomplete-curve"
5,"calendar_omitted",462,NA,NA,"incomplete-curve"
6,"calendar_omitted",462,NA,NA,"incomplete-curve"
7,"calendar_omitted",462,NA,NA,"incomplete-curve"
8,"calendar_omitted",462,NA,NA,"incomplete-curve"
9,"calendar_omitted",462,NA,NA,"incomplete-curve"
10,"calendar_omitted",462,NA,NA,"incomplete-curve"
11,"calendar_omitted",462,NA,NA,"incomplete-curve"
12,"calendar_omitted",462,NA,NA,"incomplete-curve"
1,"calendar_quadratic",462,NA,NA,"incomplete-curve"
2,"calendar_quadratic",462,NA,NA,"incomplete-curve"
3,"calendar_quadratic",462,NA,NA,"incomplete-curve"
4,"calendar_quadratic",462,NA,NA,"incomplete-curve"
5,"calendar_quadratic",462,NA,NA,"incomplete-curve"
6,"calendar_quadratic",462,NA,NA,"incomplete-curve"
7,"calendar_quadratic",462,NA,NA,"incomplete-curve"
8,"calendar_quadratic",462,NA,NA,"incomplete-curve"
9,"calendar_quadratic",462,NA,NA,"incomplete-curve"
10,"calendar_quadratic",462,NA,NA,"incomplete-curve"
11,"calendar_quadratic",462,NA,NA,"incomplete-curve"
12,"calendar_quadratic",462,NA,NA,"incomplete-curve"
1,"equal_common",462,NA,NA,"incomplete-curve"
2,"equal_common",462,NA,NA,"incomplete-curve"
3,"equal_common",462,NA,NA,"incomplete-curve"
4,"equal_common",462,NA,NA,"incomplete-curve"
5,"equal_common",462,NA,NA,"incomplete-curve"
6,"equal_common",462,NA,NA,"incomplete-curve"
7,"equal_common",462,NA,NA,"incomplete-curve"
8,"equal_common",462,NA,NA,"incomplete-curve"
9,"equal_common",462,NA,NA,"incomplete-curve"
10,"equal_common",462,NA,NA,"incomplete-curve"
11,"equal_common",462,NA,NA,"incomplete-curve"
12,"equal_common",462,NA,NA,"incomplete-curve"
1,"equal_flexible",462,NA,NA,"incomplete-curve"
2,"equal_flexible",462,NA,NA,"incomplete-curve"
3,"equal_flexible",462,NA,NA,"incomplete-curve"
4,"equal_flexible",462,NA,NA,"incomplete-curve"
5,"equal_flexible",462,NA,NA,"incomplete-curve"
6,"equal_flexible",462,NA,NA,"incomplete-curve"
7,"equal_flexible",462,NA,NA,"incomplete-curve"
8,"equal_flexible",462,NA,NA,"incomplete-curve"
9,"equal_flexible",462,NA,NA,"incomplete-curve"
10,"equal_flexible",462,NA,NA,"incomplete-curve"
11,"equal_flexible",462,NA,NA,"incomplete-curve"
12,"equal_flexible",462,NA,NA,"incomplete-curve"
1,"package_like",462,NA,NA,"incomplete-curve"
2,"package_like",462,NA,NA,"incomplete-curve"
3,"package_like",462,NA,NA,"incomplete-curve"
4,"package_like",462,NA,NA,"incomplete-curve"
5,"package_like",462,NA,NA,"incomplete-curve"
6,"package_like",462,NA,NA,"incomplete-curve"
7,"package_like",462,NA,NA,"incomplete-curve"
8,"package_like",462,NA,NA,"incomplete-curve"
9,"package_like",462,NA,NA,"incomplete-curve"
10,"package_like",462,NA,NA,"incomplete-curve"
11,"package_like",462,NA,NA,"incomplete-curve"
12,"package_like",462,NA,NA,"incomplete-curve"
1,"start_saturated",462,NA,NA,"incomplete-curve"
2,"start_saturated",462,NA,NA,"incomplete-curve"
3,"start_saturated",462,NA,NA,"incomplete-curve"
4,"start_saturated",462,NA,NA,"incomplete-curve"
5,"start_saturated",462,NA,NA,"incomplete-curve"
6,"start_saturated",462,NA,NA,"incomplete-curve"
7,"start_saturated",462,NA,NA,"incomplete-curve"
8,"start_saturated",462,NA,NA,"incomplete-curve"
9,"start_saturated",462,NA,NA,"incomplete-curve"
10,"start_saturated",462,NA,NA,"incomplete-curve"
11,"start_saturated",462,NA,NA,"incomplete-curve"
12,"start_saturated",462,NA,NA,"incomplete-curve"
1,"calendar_omitted",463,NA,NA,"incomplete-curve"
2,"calendar_omitted",463,NA,NA,"incomplete-curve"
3,"calendar_omitted",463,NA,NA,"incomplete-curve"
4,"calendar_omitted",463,NA,NA,"incomplete-curve"
5,"calendar_omitted",463,NA,NA,"incomplete-curve"
6,"calendar_omitted",463,NA,NA,"incomplete-curve"
7,"calendar_omitted",463,NA,NA,"incomplete-curve"
8,"calendar_omitted",463,NA,NA,"incomplete-curve"
9,"calendar_omitted",463,NA,NA,"incomplete-curve"
10,"calendar_omitted",463,NA,NA,"incomplete-curve"
11,"calendar_omitted",463,NA,NA,"incomplete-curve"
12,"calendar_omitted",463,NA,NA,"incomplete-curve"
1,"calendar_quadratic",463,NA,NA,"incomplete-curve"
2,"calendar_quadratic",463,NA,NA,"incomplete-curve"
3,"calendar_quadratic",463,NA,NA,"incomplete-curve"
4,"calendar_quadratic",463,NA,NA,"incomplete-curve"
5,"calendar_quadratic",463,NA,NA,"incomplete-curve"
6,"calendar_quadratic",463,NA,NA,"incomplete-curve"
7,"calendar_quadratic",463,NA,NA,"incomplete-curve"
8,"calendar_quadratic",463,NA,NA,"incomplete-curve"
9,"calendar_quadratic",463,NA,NA,"incomplete-curve"
10,"calendar_quadratic",463,NA,NA,"incomplete-curve"
11,"calendar_quadratic",463,NA,NA,"incomplete-curve"
12,"calendar_quadratic",463,NA,NA,"incomplete-curve"
1,"equal_common",463,NA,NA,"incomplete-curve"
2,"equal_common",463,NA,NA,"incomplete-curve"
3,"equal_common",463,NA,NA,"incomplete-curve"
4,"equal_common",463,NA,NA,"incomplete-curve"
5,"equal_common",463,NA,NA,"incomplete-curve"
6,"equal_common",463,NA,NA,"incomplete-curve"
7,"equal_common",463,NA,NA,"incomplete-curve"
8,"equal_common",463,NA,NA,"incomplete-curve"
9,"equal_common",463,NA,NA,"incomplete-curve"
10,"equal_common",463,NA,NA,"incomplete-curve"
11,"equal_common",463,NA,NA,"incomplete-curve"
12,"equal_common",463,NA,NA,"incomplete-curve"
1,"equal_flexible",463,NA,NA,"incomplete-curve"
2,"equal_flexible",463,NA,NA,"incomplete-curve"
3,"equal_flexible",463,NA,NA,"incomplete-curve"
4,"equal_flexible",463,NA,NA,"incomplete-curve"
5,"equal_flexible",463,NA,NA,"incomplete-curve"
6,"equal_flexible",463,NA,NA,"incomplete-curve"
7,"equal_flexible",463,NA,NA,"incomplete-curve"
8,"equal_flexible",463,NA,NA,"incomplete-curve"
9,"equal_flexible",463,NA,NA,"incomplete-curve"
10,"equal_flexible",463,NA,NA,"incomplete-curve"
11,"equal_flexible",463,NA,NA,"incomplete-curve"
12,"equal_flexible",463,NA,NA,"incomplete-curve"
1,"package_like",463,NA,NA,"incomplete-curve"
2,"package_like",463,NA,NA,"incomplete-curve"
3,"package_like",463,NA,NA,"incomplete-curve"
4,"package_like",463,NA,NA,"incomplete-curve"
5,"package_like",463,NA,NA,"incomplete-curve"
6,"package_like",463,NA,NA,"incomplete-curve"
7,"package_like",463,NA,NA,"incomplete-curve"
8,"package_like",463,NA,NA,"incomplete-curve"
9,"package_like",463,NA,NA,"incomplete-curve"
10,"package_like",463,NA,NA,"incomplete-curve"
11,"package_like",463,NA,NA,"incomplete-curve"
12,"package_like",463,NA,NA,"incomplete-curve"
1,"start_saturated",463,NA,NA,"incomplete-curve"
2,"start_saturated",463,NA,NA,"incomplete-curve"
3,"start_saturated",463,NA,NA,"incomplete-curve"
4,"start_saturated",463,NA,NA,"incomplete-curve"
5,"start_saturated",463,NA,NA,"incomplete-curve"
6,"start_saturated",463,NA,NA,"incomplete-curve"
7,"start_saturated",463,NA,NA,"incomplete-curve"
8,"start_saturated",463,NA,NA,"incomplete-curve"
9,"start_saturated",463,NA,NA,"incomplete-curve"
10,"start_saturated",463,NA,NA,"incomplete-curve"
11,"start_saturated",463,NA,NA,"incomplete-curve"
12,"start_saturated",463,NA,NA,"incomplete-curve"
1,"calendar_omitted",464,NA,NA,"incomplete-curve"
2,"calendar_omitted",464,NA,NA,"incomplete-curve"
3,"calendar_omitted",464,NA,NA,"incomplete-curve"
4,"calendar_omitted",464,NA,NA,"incomplete-curve"
5,"calendar_omitted",464,NA,NA,"incomplete-curve"
6,"calendar_omitted",464,NA,NA,"incomplete-curve"
7,"calendar_omitted",464,NA,NA,"incomplete-curve"
8,"calendar_omitted",464,NA,NA,"incomplete-curve"
9,"calendar_omitted",464,NA,NA,"incomplete-curve"
10,"calendar_omitted",464,NA,NA,"incomplete-curve"
11,"calendar_omitted",464,NA,NA,"incomplete-curve"
12,"calendar_omitted",464,NA,NA,"incomplete-curve"
1,"calendar_quadratic",464,NA,NA,"incomplete-curve"
2,"calendar_quadratic",464,NA,NA,"incomplete-curve"
3,"calendar_quadratic",464,NA,NA,"incomplete-curve"
4,"calendar_quadratic",464,NA,NA,"incomplete-curve"
5,"calendar_quadratic",464,NA,NA,"incomplete-curve"
6,"calendar_quadratic",464,NA,NA,"incomplete-curve"
7,"calendar_quadratic",464,NA,NA,"incomplete-curve"
8,"calendar_quadratic",464,NA,NA,"incomplete-curve"
9,"calendar_quadratic",464,NA,NA,"incomplete-curve"
10,"calendar_quadratic",464,NA,NA,"incomplete-curve"
11,"calendar_quadratic",464,NA,NA,"incomplete-curve"
12,"calendar_quadratic",464,NA,NA,"incomplete-curve"
1,"equal_common",464,NA,NA,"incomplete-curve"
2,"equal_common",464,NA,NA,"incomplete-curve"
3,"equal_common",464,NA,NA,"incomplete-curve"
4,"equal_common",464,NA,NA,"incomplete-curve"
5,"equal_common",464,NA,NA,"incomplete-curve"
6,"equal_common",464,NA,NA,"incomplete-curve"
7,"equal_common",464,NA,NA,"incomplete-curve"
8,"equal_common",464,NA,NA,"incomplete-curve"
9,"equal_common",464,NA,NA,"incomplete-curve"
10,"equal_common",464,NA,NA,"incomplete-curve"
11,"equal_common",464,NA,NA,"incomplete-curve"
12,"equal_common",464,NA,NA,"incomplete-curve"
1,"equal_flexible",464,NA,NA,"incomplete-curve"
2,"equal_flexible",464,NA,NA,"incomplete-curve"
3,"equal_flexible",464,NA,NA,"incomplete-curve"
4,"equal_flexible",464,NA,NA,"incomplete-curve"
5,"equal_flexible",464,NA,NA,"incomplete-curve"
6,"equal_flexible",464,NA,NA,"incomplete-curve"
7,"equal_flexible",464,NA,NA,"incomplete-curve"
8,"equal_flexible",464,NA,NA,"incomplete-curve"
9,"equal_flexible",464,NA,NA,"incomplete-curve"
10,"equal_flexible",464,NA,NA,"incomplete-curve"
11,"equal_flexible",464,NA,NA,"incomplete-curve"
12,"equal_flexible",464,NA,NA,"incomplete-curve"
1,"package_like",464,NA,NA,"incomplete-curve"
2,"package_like",464,NA,NA,"incomplete-curve"
3,"package_like",464,NA,NA,"incomplete-curve"
4,"package_like",464,NA,NA,"incomplete-curve"
5,"package_like",464,NA,NA,"incomplete-curve"
6,"package_like",464,NA,NA,"incomplete-curve"
7,"package_like",464,NA,NA,"incomplete-curve"
8,"package_like",464,NA,NA,"incomplete-curve"
9,"package_like",464,NA,NA,"incomplete-curve"
10,"package_like",464,NA,NA,"incomplete-curve"
11,"package_like",464,NA,NA,"incomplete-curve"
12,"package_like",464,NA,NA,"incomplete-curve"
1,"start_saturated",464,NA,NA,"incomplete-curve"
2,"start_saturated",464,NA,NA,"incomplete-curve"
3,"start_saturated",464,NA,NA,"incomplete-curve"
4,"start_saturated",464,NA,NA,"incomplete-curve"
5,"start_saturated",464,NA,NA,"incomplete-curve"
6,"start_saturated",464,NA,NA,"incomplete-curve"
7,"start_saturated",464,NA,NA,"incomplete-curve"
8,"start_saturated",464,NA,NA,"incomplete-curve"
9,"start_saturated",464,NA,NA,"incomplete-curve"
10,"start_saturated",464,NA,NA,"incomplete-curve"
11,"start_saturated",464,NA,NA,"incomplete-curve"
12,"start_saturated",464,NA,NA,"incomplete-curve"
1,"calendar_omitted",465,NA,NA,"incomplete-curve"
2,"calendar_omitted",465,NA,NA,"incomplete-curve"
3,"calendar_omitted",465,NA,NA,"incomplete-curve"
4,"calendar_omitted",465,NA,NA,"incomplete-curve"
5,"calendar_omitted",465,NA,NA,"incomplete-curve"
6,"calendar_omitted",465,NA,NA,"incomplete-curve"
7,"calendar_omitted",465,NA,NA,"incomplete-curve"
8,"calendar_omitted",465,NA,NA,"incomplete-curve"
9,"calendar_omitted",465,NA,NA,"incomplete-curve"
10,"calendar_omitted",465,NA,NA,"incomplete-curve"
11,"calendar_omitted",465,NA,NA,"incomplete-curve"
12,"calendar_omitted",465,NA,NA,"incomplete-curve"
1,"calendar_quadratic",465,NA,NA,"incomplete-curve"
2,"calendar_quadratic",465,NA,NA,"incomplete-curve"
3,"calendar_quadratic",465,NA,NA,"incomplete-curve"
4,"calendar_quadratic",465,NA,NA,"incomplete-curve"
5,"calendar_quadratic",465,NA,NA,"incomplete-curve"
6,"calendar_quadratic",465,NA,NA,"incomplete-curve"
7,"calendar_quadratic",465,NA,NA,"incomplete-curve"
8,"calendar_quadratic",465,NA,NA,"incomplete-curve"
9,"calendar_quadratic",465,NA,NA,"incomplete-curve"
10,"calendar_quadratic",465,NA,NA,"incomplete-curve"
11,"calendar_quadratic",465,NA,NA,"incomplete-curve"
12,"calendar_quadratic",465,NA,NA,"incomplete-curve"
1,"equal_common",465,NA,NA,"incomplete-curve"
2,"equal_common",465,NA,NA,"incomplete-curve"
3,"equal_common",465,NA,NA,"incomplete-curve"
4,"equal_common",465,NA,NA,"incomplete-curve"
5,"equal_common",465,NA,NA,"incomplete-curve"
6,"equal_common",465,NA,NA,"incomplete-curve"
7,"equal_common",465,NA,NA,"incomplete-curve"
8,"equal_common",465,NA,NA,"incomplete-curve"
9,"equal_common",465,NA,NA,"incomplete-curve"
10,"equal_common",465,NA,NA,"incomplete-curve"
11,"equal_common",465,NA,NA,"incomplete-curve"
12,"equal_common",465,NA,NA,"incomplete-curve"
1,"equal_flexible",465,NA,NA,"incomplete-curve"
2,"equal_flexible",465,NA,NA,"incomplete-curve"
3,"equal_flexible",465,NA,NA,"incomplete-curve"
4,"equal_flexible",465,NA,NA,"incomplete-curve"
5,"equal_flexible",465,NA,NA,"incomplete-curve"
6,"equal_flexible",465,NA,NA,"incomplete-curve"
7,"equal_flexible",465,NA,NA,"incomplete-curve"
8,"equal_flexible",465,NA,NA,"incomplete-curve"
9,"equal_flexible",465,NA,NA,"incomplete-curve"
10,"equal_flexible",465,NA,NA,"incomplete-curve"
11,"equal_flexible",465,NA,NA,"incomplete-curve"
12,"equal_flexible",465,NA,NA,"incomplete-curve"
1,"package_like",465,NA,NA,"incomplete-curve"
2,"package_like",465,NA,NA,"incomplete-curve"
3,"package_like",465,NA,NA,"incomplete-curve"
4,"package_like",465,NA,NA,"incomplete-curve"
5,"package_like",465,NA,NA,"incomplete-curve"
6,"package_like",465,NA,NA,"incomplete-curve"
