"formal_scenario","pair_id","method","own_target","psi","mapped_equal","exact_change","functional_discrepancy"
10,2,"historical-fixed",-0.0681281254889424,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00543495295737775
10,2,"historical-dl",-0.0681281254889424,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00543495295737775
10,2,"historical-q-gate",-0.0681281254889424,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00543495295737775
10,2,"commonq-fixed",-0.0681294080065884,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00543367043973181
10,2,"pm-hk",-0.0681294080065884,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00543367043973181
10,2,"equalq",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
10,2,"aggregate-gate",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
10,2,"validation-50",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
10,2,"validation-100",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
10,2,"validation-200",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
10,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,NA
10,3,"historical-fixed",-0.0680290742140763,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00553400423224382
10,3,"historical-dl",-0.0680290742140763,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00553400423224382
10,3,"historical-q-gate",-0.0680290742140763,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00553400423224382
10,3,"commonq-fixed",-0.0678940466776344,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00566903176868579
10,3,"pm-hk",-0.0678940466776344,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00566903176868579
10,3,"equalq",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
10,3,"aggregate-gate",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
10,3,"validation-50",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
10,3,"validation-100",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
10,3,"validation-200",-0.0685630784463202,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,0.00499999999999999
10,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0685630784463202,0.00499999999999999,NA
11,1,"historical-fixed",-0.0657290858995309,-0.0735630784463202,-0.0635630784463202,0.01,0.00783399254678926
11,1,"historical-dl",-0.0657290858995309,-0.0735630784463202,-0.0635630784463202,0.01,0.00783399254678926
11,1,"historical-q-gate",-0.0657290858995309,-0.0735630784463202,-0.0635630784463202,0.01,0.00783399254678926
11,1,"commonq-fixed",-0.0660286234924645,-0.0735630784463202,-0.0635630784463202,0.01,0.00753445495385571
11,1,"pm-hk",-0.0660286234924645,-0.0735630784463202,-0.0635630784463202,0.01,0.00753445495385571
11,1,"equalq",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,1,"aggregate-gate",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,1,"validation-50",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,1,"validation-100",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,1,"validation-200",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0635630784463202,0.01,NA
11,2,"historical-fixed",-0.0653479520687533,-0.0735630784463202,-0.0635630784463202,0.01,0.00821512637756687
11,2,"historical-dl",-0.0653479520687533,-0.0735630784463202,-0.0635630784463202,0.01,0.00821512637756687
11,2,"historical-q-gate",-0.0653479520687533,-0.0735630784463202,-0.0635630784463202,0.01,0.00821512637756687
11,2,"commonq-fixed",-0.0652833955378714,-0.0735630784463202,-0.0635630784463202,0.01,0.00827968290844877
11,2,"pm-hk",-0.0652833955378714,-0.0735630784463202,-0.0635630784463202,0.01,0.00827968290844877
11,2,"equalq",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,2,"aggregate-gate",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,2,"validation-50",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,2,"validation-100",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,2,"validation-200",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0635630784463202,0.01,NA
11,3,"historical-fixed",-0.0651470374447707,-0.0735630784463202,-0.0635630784463202,0.01,0.00841604100154951
11,3,"historical-dl",-0.0651470374447707,-0.0735630784463202,-0.0635630784463202,0.01,0.00841604100154951
11,3,"historical-q-gate",-0.0651470374447707,-0.0735630784463202,-0.0635630784463202,0.01,0.00841604100154951
11,3,"commonq-fixed",-0.0648782089493875,-0.0735630784463202,-0.0635630784463202,0.01,0.00868486949693269
11,3,"pm-hk",-0.0648782089493875,-0.0735630784463202,-0.0635630784463202,0.01,0.00868486949693269
11,3,"equalq",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,3,"aggregate-gate",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,3,"validation-50",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,3,"validation-100",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,3,"validation-200",-0.0635630784463202,-0.0735630784463202,-0.0635630784463202,0.01,0.01
11,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0635630784463202,0.01,NA
12,1,"historical-fixed",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
12,1,"historical-dl",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
12,1,"historical-q-gate",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
12,1,"commonq-fixed",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
12,1,"pm-hk",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
12,1,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,1,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,1,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,1,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,1,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,1,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
12,2,"historical-fixed",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
12,2,"historical-dl",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
12,2,"historical-q-gate",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
12,2,"commonq-fixed",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
12,2,"pm-hk",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
12,2,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,2,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,2,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,2,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,2,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,2,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
12,3,"historical-fixed",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
12,3,"historical-dl",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
12,3,"historical-q-gate",-0.0735244943156239,-0.0735630784463202,-0.0735630784463202,0,3.85841306962259e-05
12,3,"commonq-fixed",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
12,3,"pm-hk",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,1.38777878078145e-17
12,3,"equalq",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,3,"aggregate-gate",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,3,"validation-50",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,3,"validation-100",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,3,"validation-200",-0.0735630784463202,-0.0735630784463202,-0.0735630784463202,0,0
12,3,"site-exclusion-200",NA,-0.0735630784463202,-0.0735630784463202,0,NA
13,1,"historical-fixed",-0.0870400430869886,-0.0871261568926403,-0.0871261568926403,0,8.61138056517247e-05
13,1,"historical-dl",-0.0870400430869886,-0.0871261568926403,-0.0871261568926403,0,8.61138056517247e-05
13,1,"historical-q-gate",-0.0870400430869886,-0.0871261568926403,-0.0871261568926403,0,8.61138056517247e-05
13,1,"commonq-fixed",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,1,"pm-hk",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,1,"equalq",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,1,"aggregate-gate",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,1,"validation-50",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,1,"validation-100",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,1,"validation-200",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,1,"site-exclusion-200",NA,-0.0871261568926403,-0.0871261568926403,0,NA
13,2,"historical-fixed",-0.0870400430869886,-0.0871261568926403,-0.0871261568926403,0,8.61138056517247e-05
13,2,"historical-dl",-0.0870400430869886,-0.0871261568926403,-0.0871261568926403,0,8.61138056517247e-05
13,2,"historical-q-gate",-0.0870400430869886,-0.0871261568926403,-0.0871261568926403,0,8.61138056517247e-05
13,2,"commonq-fixed",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,2,"pm-hk",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,2,"equalq",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,2,"aggregate-gate",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,2,"validation-50",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,2,"validation-100",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,2,"validation-200",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,2,"site-exclusion-200",NA,-0.0871261568926403,-0.0871261568926403,0,NA
13,3,"historical-fixed",-0.0870400430869886,-0.0871261568926403,-0.0871261568926403,0,8.61138056517247e-05
13,3,"historical-dl",-0.0870400430869886,-0.0871261568926403,-0.0871261568926403,0,8.61138056517247e-05
13,3,"historical-q-gate",-0.0870400430869886,-0.0871261568926403,-0.0871261568926403,0,8.61138056517247e-05
13,3,"commonq-fixed",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,3,"pm-hk",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,3,"equalq",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,3,"aggregate-gate",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,3,"validation-50",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,3,"validation-100",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,3,"validation-200",-0.0871261568926403,-0.0871261568926403,-0.0871261568926403,0,0
13,3,"site-exclusion-200",NA,-0.0871261568926403,-0.0871261568926403,0,NA
14,1,"historical-fixed",-0.084992046564361,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00213411032827938
14,1,"historical-dl",-0.084992046564361,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00213411032827938
14,1,"historical-q-gate",-0.084992046564361,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00213411032827938
14,1,"commonq-fixed",-0.0861398012441354,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.000986355648504952
14,1,"pm-hk",-0.0861398012441354,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.000986355648504952
14,1,"equalq",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
14,1,"aggregate-gate",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
14,1,"validation-50",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
14,1,"validation-100",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
14,1,"validation-200",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
14,1,"site-exclusion-200",NA,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,NA
14,2,"historical-fixed",-0.0848964309537291,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00222972593891128
14,2,"historical-dl",-0.0848964309537291,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00222972593891128
14,2,"historical-q-gate",-0.0848964309537291,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00222972593891128
14,2,"commonq-fixed",-0.0860350705028985,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00109108638974188
14,2,"pm-hk",-0.0860350705028985,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00109108638974188
14,2,"equalq",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
14,2,"aggregate-gate",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
14,2,"validation-50",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
14,2,"validation-100",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
14,2,"validation-200",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,0.00167249981625378
14,2,"site-exclusion-200",NA,-0.0871261568926403,-0.0854536570763866,0.00167249981625378,NA
14,3,"historical-fixed",-0.0848461247123531,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00228003218028723
14,3,"historical-dl",-0.0848461247123531,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00228003218028723
14,3,"historical-q-gate",-0.0848461247123531,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00228003218028723
14,3,"commonq-fixed",-0.085977520872721,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.0011486360199193
14,3,"pm-hk",-0.085977520872721,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.0011486360199193
14,3,"equalq",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
14,3,"aggregate-gate",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
14,3,"validation-50",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
14,3,"validation-100",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
14,3,"validation-200",-0.0854536570763866,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,0.00167249981625377
14,3,"site-exclusion-200",NA,-0.0871261568926403,-0.0854536570763866,0.00167249981625377,NA
15,1,"historical-fixed",-0.0891947206844716,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00206856379183129
15,1,"historical-dl",-0.0891947206844716,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00206856379183129
15,1,"historical-q-gate",-0.0891947206844716,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00206856379183129
15,1,"commonq-fixed",-0.089210517258592,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00208436036595162
15,1,"pm-hk",-0.089210517258592,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00208436036595162
15,1,"equalq",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,1,"aggregate-gate",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,1,"validation-50",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,1,"validation-100",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,1,"validation-200",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,1,"site-exclusion-200",NA,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,NA
15,2,"historical-fixed",-0.0892715252937279,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00214536840108757
15,2,"historical-dl",-0.0892715252937279,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00214536840108757
15,2,"historical-q-gate",-0.0892715252937279,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00214536840108757
15,2,"commonq-fixed",-0.0894008874527936,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00227473056015329
15,2,"pm-hk",-0.0894008874527936,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00227473056015329
15,2,"equalq",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,2,"aggregate-gate",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,2,"validation-50",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,2,"validation-100",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,2,"validation-200",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,2,"site-exclusion-200",NA,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,NA
15,3,"historical-fixed",-0.0893112552083376,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00218509831569723
15,3,"historical-dl",-0.0893112552083376,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00218509831569723
15,3,"historical-q-gate",-0.0893112552083376,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00218509831569723
15,3,"commonq-fixed",-0.0895032277317523,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00237707083911197
15,3,"pm-hk",-0.0895032277317523,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00237707083911197
15,3,"equalq",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,3,"aggregate-gate",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,3,"validation-50",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,3,"validation-100",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,3,"validation-200",-0.089383485610465,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,-0.00225732871782466
15,3,"site-exclusion-200",NA,-0.0871261568926403,-0.089383485610465,-0.00225732871782466,NA
16,1,"historical-fixed",-0.0769918558701996,-0.0871261568926403,-0.0771261568926403,0.01,0.0101343010224407
16,1,"historical-dl",-0.0769918558701996,-0.0871261568926403,-0.0771261568926403,0.01,0.0101343010224407
16,1,"historical-q-gate",-0.0769918558701996,-0.0871261568926403,-0.0771261568926403,0.01,0.0101343010224407
16,1,"commonq-fixed",-0.0774520634766899,-0.0871261568926403,-0.0771261568926403,0.01,0.00967409341595045
16,1,"pm-hk",-0.0774520634766899,-0.0871261568926403,-0.0771261568926403,0.01,0.00967409341595045
16,1,"equalq",-0.0771261568926403,-0.0871261568926403,-0.0771261568926403,0.01,0.01
16,1,"aggregate-gate",-0.0771261568926403,-0.0871261568926403,-0.0771261568926403,0.01,0.01
16,1,"validation-50",-0.0771261568926403,-0.0871261568926403,-0.0771261568926403,0.01,0.01
16,1,"validation-100",-0.0771261568926403,-0.0871261568926403,-0.0771261568926403,0.01,0.01
16,1,"validation-200",-0.0771261568926403,-0.0871261568926403,-0.0771261568926403,0.01,0.01
16,1,"site-exclusion-200",NA,-0.0871261568926403,-0.0771261568926403,0.01,NA
16,2,"historical-fixed",-0.0765966247206991,-0.0871261568926403,-0.0771261568926403,0.01,0.0105295321719412
16,2,"historical-dl",-0.0765966247206991,-0.0871261568926403,-0.0771261568926403,0.01,0.0105295321719412
16,2,"historical-q-gate",-0.0765966247206991,-0.0871261568926403,-0.0771261568926403,0.01,0.0105295321719412
16,2,"commonq-fixed",-0.076590158029543,-0.0871261568926403,-0.0771261568926403,0.01,0.0105359988630974
16,2,"pm-hk",-0.076590158029543,-0.0871261568926403,-0.0771261568926403,0.01,0.0105359988630974
16,2,"equalq",-0.0771261568926403,-0.0871261568926403,-0.0771261568926403,0.01,0.01
16,2,"aggregate-gate",-0.0771261568926403,-0.0871261568926403,-0.0771261568926403,0.01,0.01
16,2,"validation-50",-0.0771261568926403,-0.0871261568926403,-0.0771261568926403,0.01,0.01
16,2,"validation-100",-0.0771261568926403,-0.0871261568926403,-0.0771261568926403,0.01,0.01
