"scenario","n","event_target","K","effect","method","selector","candidate","frequency","count","denominator"
32,8000,35,16,"heterogeneous","bonferroni","effect_seeking","c50-h60",0.0525,105,2000
33,4000,70,16,"heterogeneous","bonferroni","effect_seeking","c50-h60",0.0665,133,2000
34,8000,70,16,"heterogeneous","bonferroni","effect_seeking","c50-h60",0.064,128,2000
35,4000,140,16,"heterogeneous","bonferroni","effect_seeking","c50-h60",0.058,116,2000
36,8000,140,16,"heterogeneous","bonferroni","effect_seeking","c50-h60",0.0505,101,2000
1,4000,35,4,"null","naive","effect_seeking","c50-h60",0.2545,509,2000
2,8000,35,4,"null","naive","effect_seeking","c50-h60",0.259,518,2000
3,4000,70,4,"null","naive","effect_seeking","c50-h60",0.274,548,2000
4,8000,70,4,"null","naive","effect_seeking","c50-h60",0.257,514,2000
5,4000,140,4,"null","naive","effect_seeking","c50-h60",0.2415,483,2000
6,8000,140,4,"null","naive","effect_seeking","c50-h60",0.235,470,2000
7,4000,35,16,"null","naive","effect_seeking","c50-h60",0.047,94,2000
8,8000,35,16,"null","naive","effect_seeking","c50-h60",0.0505,101,2000
9,4000,70,16,"null","naive","effect_seeking","c50-h60",0.0515,103,2000
10,8000,70,16,"null","naive","effect_seeking","c50-h60",0.0465,93,2000
11,4000,140,16,"null","naive","effect_seeking","c50-h60",0.0515,103,2000
12,8000,140,16,"null","naive","effect_seeking","c50-h60",0.053,106,2000
13,4000,35,4,"homogeneous","naive","effect_seeking","c50-h60",0.4135,827,2000
14,8000,35,4,"homogeneous","naive","effect_seeking","c50-h60",0.4115,823,2000
15,4000,70,4,"homogeneous","naive","effect_seeking","c50-h60",0.4625,925,2000
16,8000,70,4,"homogeneous","naive","effect_seeking","c50-h60",0.443,886,2000
17,4000,140,4,"homogeneous","naive","effect_seeking","c50-h60",0.5175,1035,2000
18,8000,140,4,"homogeneous","naive","effect_seeking","c50-h60",0.5525,1105,2000
19,4000,35,16,"homogeneous","naive","effect_seeking","c50-h60",0.103,206,2000
20,8000,35,16,"homogeneous","naive","effect_seeking","c50-h60",0.094,188,2000
21,4000,70,16,"homogeneous","naive","effect_seeking","c50-h60",0.1075,215,2000
22,8000,70,16,"homogeneous","naive","effect_seeking","c50-h60",0.111,222,2000
23,4000,140,16,"homogeneous","naive","effect_seeking","c50-h60",0.124,248,2000
24,8000,140,16,"homogeneous","naive","effect_seeking","c50-h60",0.138,276,2000
25,4000,35,4,"heterogeneous","naive","effect_seeking","c50-h60",0.407,814,2000
26,8000,35,4,"heterogeneous","naive","effect_seeking","c50-h60",0.4005,801,2000
27,4000,70,4,"heterogeneous","naive","effect_seeking","c50-h60",0.4545,909,2000
28,8000,70,4,"heterogeneous","naive","effect_seeking","c50-h60",0.4385,877,2000
29,4000,140,4,"heterogeneous","naive","effect_seeking","c50-h60",0.517,1034,2000
30,8000,140,4,"heterogeneous","naive","effect_seeking","c50-h60",0.5195,1039,2000
31,4000,35,16,"heterogeneous","naive","effect_seeking","c50-h60",0.0565,113,2000
32,8000,35,16,"heterogeneous","naive","effect_seeking","c50-h60",0.0525,105,2000
33,4000,70,16,"heterogeneous","naive","effect_seeking","c50-h60",0.0665,133,2000
34,8000,70,16,"heterogeneous","naive","effect_seeking","c50-h60",0.064,128,2000
35,4000,140,16,"heterogeneous","naive","effect_seeking","c50-h60",0.058,116,2000
36,8000,140,16,"heterogeneous","naive","effect_seeking","c50-h60",0.0505,101,2000
1,4000,35,4,"null","bonferroni","outcome_blinded","c50-h60",0.768,1536,2000
2,8000,35,4,"null","bonferroni","outcome_blinded","c50-h60",0.783,1566,2000
3,4000,70,4,"null","bonferroni","outcome_blinded","c50-h60",0.781,1562,2000
4,8000,70,4,"null","bonferroni","outcome_blinded","c50-h60",0.7705,1541,2000
5,4000,140,4,"null","bonferroni","outcome_blinded","c50-h60",0.7785,1557,2000
6,8000,140,4,"null","bonferroni","outcome_blinded","c50-h60",0.7695,1539,2000
7,4000,35,16,"null","bonferroni","outcome_blinded","c50-h60",0.214,428,2000
8,8000,35,16,"null","bonferroni","outcome_blinded","c50-h60",0.202,404,2000
9,4000,70,16,"null","bonferroni","outcome_blinded","c50-h60",0.204,408,2000
10,8000,70,16,"null","bonferroni","outcome_blinded","c50-h60",0.2185,437,2000
11,4000,140,16,"null","bonferroni","outcome_blinded","c50-h60",0.217,434,2000
12,8000,140,16,"null","bonferroni","outcome_blinded","c50-h60",0.207,414,2000
13,4000,35,4,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.787,1574,2000
14,8000,35,4,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.783,1566,2000
15,4000,70,4,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.7875,1575,2000
16,8000,70,4,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.7785,1557,2000
17,4000,140,4,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.779,1558,2000
18,8000,140,4,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.774,1548,2000
19,4000,35,16,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.1975,395,2000
20,8000,35,16,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.1985,397,2000
21,4000,70,16,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.1995,399,2000
22,8000,70,16,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.204,408,2000
23,4000,140,16,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.19,380,2000
24,8000,140,16,"homogeneous","bonferroni","outcome_blinded","c50-h60",0.2115,423,2000
25,4000,35,4,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.7795,1559,2000
26,8000,35,4,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.7805,1561,2000
27,4000,70,4,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.772,1544,2000
28,8000,70,4,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.7635,1527,2000
29,4000,140,4,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.791,1582,2000
30,8000,140,4,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.7785,1557,2000
31,4000,35,16,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.2105,421,2000
32,8000,35,16,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.214,428,2000
33,4000,70,16,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.2165,433,2000
34,8000,70,16,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.209,418,2000
35,4000,140,16,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.218,436,2000
36,8000,140,16,"heterogeneous","bonferroni","outcome_blinded","c50-h60",0.217,434,2000
1,4000,35,4,"null","naive","outcome_blinded","c50-h60",0.768,1536,2000
2,8000,35,4,"null","naive","outcome_blinded","c50-h60",0.783,1566,2000
3,4000,70,4,"null","naive","outcome_blinded","c50-h60",0.781,1562,2000
4,8000,70,4,"null","naive","outcome_blinded","c50-h60",0.7705,1541,2000
5,4000,140,4,"null","naive","outcome_blinded","c50-h60",0.7785,1557,2000
6,8000,140,4,"null","naive","outcome_blinded","c50-h60",0.7695,1539,2000
7,4000,35,16,"null","naive","outcome_blinded","c50-h60",0.214,428,2000
8,8000,35,16,"null","naive","outcome_blinded","c50-h60",0.202,404,2000
9,4000,70,16,"null","naive","outcome_blinded","c50-h60",0.204,408,2000
10,8000,70,16,"null","naive","outcome_blinded","c50-h60",0.2185,437,2000
11,4000,140,16,"null","naive","outcome_blinded","c50-h60",0.217,434,2000
12,8000,140,16,"null","naive","outcome_blinded","c50-h60",0.207,414,2000
13,4000,35,4,"homogeneous","naive","outcome_blinded","c50-h60",0.787,1574,2000
14,8000,35,4,"homogeneous","naive","outcome_blinded","c50-h60",0.783,1566,2000
15,4000,70,4,"homogeneous","naive","outcome_blinded","c50-h60",0.7875,1575,2000
16,8000,70,4,"homogeneous","naive","outcome_blinded","c50-h60",0.7785,1557,2000
17,4000,140,4,"homogeneous","naive","outcome_blinded","c50-h60",0.779,1558,2000
18,8000,140,4,"homogeneous","naive","outcome_blinded","c50-h60",0.774,1548,2000
19,4000,35,16,"homogeneous","naive","outcome_blinded","c50-h60",0.1975,395,2000
20,8000,35,16,"homogeneous","naive","outcome_blinded","c50-h60",0.1985,397,2000
21,4000,70,16,"homogeneous","naive","outcome_blinded","c50-h60",0.1995,399,2000
22,8000,70,16,"homogeneous","naive","outcome_blinded","c50-h60",0.204,408,2000
23,4000,140,16,"homogeneous","naive","outcome_blinded","c50-h60",0.19,380,2000
24,8000,140,16,"homogeneous","naive","outcome_blinded","c50-h60",0.2115,423,2000
25,4000,35,4,"heterogeneous","naive","outcome_blinded","c50-h60",0.7795,1559,2000
26,8000,35,4,"heterogeneous","naive","outcome_blinded","c50-h60",0.7805,1561,2000
27,4000,70,4,"heterogeneous","naive","outcome_blinded","c50-h60",0.772,1544,2000
28,8000,70,4,"heterogeneous","naive","outcome_blinded","c50-h60",0.7635,1527,2000
29,4000,140,4,"heterogeneous","naive","outcome_blinded","c50-h60",0.791,1582,2000
30,8000,140,4,"heterogeneous","naive","outcome_blinded","c50-h60",0.7785,1557,2000
31,4000,35,16,"heterogeneous","naive","outcome_blinded","c50-h60",0.2105,421,2000
32,8000,35,16,"heterogeneous","naive","outcome_blinded","c50-h60",0.214,428,2000
33,4000,70,16,"heterogeneous","naive","outcome_blinded","c50-h60",0.2165,433,2000
34,8000,70,16,"heterogeneous","naive","outcome_blinded","c50-h60",0.209,418,2000
35,4000,140,16,"heterogeneous","naive","outcome_blinded","c50-h60",0.218,436,2000
36,8000,140,16,"heterogeneous","naive","outcome_blinded","c50-h60",0.217,434,2000
1,4000,35,4,"null","bonferroni","prognostic_high","c50-h60",0.5305,1061,2000
2,8000,35,4,"null","bonferroni","prognostic_high","c50-h60",0.493,986,2000
3,4000,70,4,"null","bonferroni","prognostic_high","c50-h60",0.562,1124,2000
4,8000,70,4,"null","bonferroni","prognostic_high","c50-h60",0.574,1148,2000
5,4000,140,4,"null","bonferroni","prognostic_high","c50-h60",0.593,1186,2000
6,8000,140,4,"null","bonferroni","prognostic_high","c50-h60",0.5745,1149,2000
7,4000,35,16,"null","bonferroni","prognostic_high","c50-h60",0.1315,263,2000
8,8000,35,16,"null","bonferroni","prognostic_high","c50-h60",0.1175,235,2000
9,4000,70,16,"null","bonferroni","prognostic_high","c50-h60",0.132,264,2000
10,8000,70,16,"null","bonferroni","prognostic_high","c50-h60",0.1235,247,2000
11,4000,140,16,"null","bonferroni","prognostic_high","c50-h60",0.1255,251,2000
12,8000,140,16,"null","bonferroni","prognostic_high","c50-h60",0.142,284,2000
13,4000,35,4,"homogeneous","bonferroni","prognostic_high","c50-h60",0.4925,985,2000
14,8000,35,4,"homogeneous","bonferroni","prognostic_high","c50-h60",0.4985,997,2000
15,4000,70,4,"homogeneous","bonferroni","prognostic_high","c50-h60",0.5475,1095,2000
16,8000,70,4,"homogeneous","bonferroni","prognostic_high","c50-h60",0.5565,1113,2000
17,4000,140,4,"homogeneous","bonferroni","prognostic_high","c50-h60",0.5855,1171,2000
18,8000,140,4,"homogeneous","bonferroni","prognostic_high","c50-h60",0.5815,1163,2000
19,4000,35,16,"homogeneous","bonferroni","prognostic_high","c50-h60",0.113,226,2000
20,8000,35,16,"homogeneous","bonferroni","prognostic_high","c50-h60",0.106,212,2000
21,4000,70,16,"homogeneous","bonferroni","prognostic_high","c50-h60",0.1295,259,2000
22,8000,70,16,"homogeneous","bonferroni","prognostic_high","c50-h60",0.137,274,2000
23,4000,140,16,"homogeneous","bonferroni","prognostic_high","c50-h60",0.139,278,2000
24,8000,140,16,"homogeneous","bonferroni","prognostic_high","c50-h60",0.1455,291,2000
25,4000,35,4,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.508,1016,2000
26,8000,35,4,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.498,996,2000
27,4000,70,4,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.539,1078,2000
28,8000,70,4,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.5435,1087,2000
29,4000,140,4,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.5835,1167,2000
30,8000,140,4,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.552,1104,2000
31,4000,35,16,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.1165,233,2000
32,8000,35,16,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.108,216,2000
33,4000,70,16,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.1305,261,2000
34,8000,70,16,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.1365,273,2000
35,4000,140,16,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.1275,255,2000
36,8000,140,16,"heterogeneous","bonferroni","prognostic_high","c50-h60",0.1245,249,2000
1,4000,35,4,"null","naive","prognostic_high","c50-h60",0.5305,1061,2000
2,8000,35,4,"null","naive","prognostic_high","c50-h60",0.493,986,2000
3,4000,70,4,"null","naive","prognostic_high","c50-h60",0.562,1124,2000
4,8000,70,4,"null","naive","prognostic_high","c50-h60",0.574,1148,2000
5,4000,140,4,"null","naive","prognostic_high","c50-h60",0.593,1186,2000
6,8000,140,4,"null","naive","prognostic_high","c50-h60",0.5745,1149,2000
7,4000,35,16,"null","naive","prognostic_high","c50-h60",0.1315,263,2000
8,8000,35,16,"null","naive","prognostic_high","c50-h60",0.1175,235,2000
9,4000,70,16,"null","naive","prognostic_high","c50-h60",0.132,264,2000
10,8000,70,16,"null","naive","prognostic_high","c50-h60",0.1235,247,2000
11,4000,140,16,"null","naive","prognostic_high","c50-h60",0.1255,251,2000
12,8000,140,16,"null","naive","prognostic_high","c50-h60",0.142,284,2000
13,4000,35,4,"homogeneous","naive","prognostic_high","c50-h60",0.4925,985,2000
14,8000,35,4,"homogeneous","naive","prognostic_high","c50-h60",0.4985,997,2000
15,4000,70,4,"homogeneous","naive","prognostic_high","c50-h60",0.5475,1095,2000
16,8000,70,4,"homogeneous","naive","prognostic_high","c50-h60",0.5565,1113,2000
17,4000,140,4,"homogeneous","naive","prognostic_high","c50-h60",0.5855,1171,2000
18,8000,140,4,"homogeneous","naive","prognostic_high","c50-h60",0.5815,1163,2000
19,4000,35,16,"homogeneous","naive","prognostic_high","c50-h60",0.113,226,2000
20,8000,35,16,"homogeneous","naive","prognostic_high","c50-h60",0.106,212,2000
21,4000,70,16,"homogeneous","naive","prognostic_high","c50-h60",0.1295,259,2000
22,8000,70,16,"homogeneous","naive","prognostic_high","c50-h60",0.137,274,2000
23,4000,140,16,"homogeneous","naive","prognostic_high","c50-h60",0.139,278,2000
24,8000,140,16,"homogeneous","naive","prognostic_high","c50-h60",0.1455,291,2000
25,4000,35,4,"heterogeneous","naive","prognostic_high","c50-h60",0.508,1016,2000
26,8000,35,4,"heterogeneous","naive","prognostic_high","c50-h60",0.498,996,2000
27,4000,70,4,"heterogeneous","naive","prognostic_high","c50-h60",0.539,1078,2000
28,8000,70,4,"heterogeneous","naive","prognostic_high","c50-h60",0.5435,1087,2000
29,4000,140,4,"heterogeneous","naive","prognostic_high","c50-h60",0.5835,1167,2000
30,8000,140,4,"heterogeneous","naive","prognostic_high","c50-h60",0.552,1104,2000
31,4000,35,16,"heterogeneous","naive","prognostic_high","c50-h60",0.1165,233,2000
32,8000,35,16,"heterogeneous","naive","prognostic_high","c50-h60",0.108,216,2000
33,4000,70,16,"heterogeneous","naive","prognostic_high","c50-h60",0.1305,261,2000
34,8000,70,16,"heterogeneous","naive","prognostic_high","c50-h60",0.1365,273,2000
35,4000,140,16,"heterogeneous","naive","prognostic_high","c50-h60",0.1275,255,2000
36,8000,140,16,"heterogeneous","naive","prognostic_high","c50-h60",0.1245,249,2000
1,4000,35,4,"null","split","prognostic_high","c50-h60",0.472,944,2000
2,8000,35,4,"null","split","prognostic_high","c50-h60",0.459,918,2000
3,4000,70,4,"null","split","prognostic_high","c50-h60",0.5175,1035,2000
4,8000,70,4,"null","split","prognostic_high","c50-h60",0.5125,1025,2000
5,4000,140,4,"null","split","prognostic_high","c50-h60",0.578,1156,2000
6,8000,140,4,"null","split","prognostic_high","c50-h60",0.5565,1113,2000
7,4000,35,16,"null","split","prognostic_high","c50-h60",0.109,218,2000
8,8000,35,16,"null","split","prognostic_high","c50-h60",0.097,194,2000
9,4000,70,16,"null","split","prognostic_high","c50-h60",0.126,252,2000
10,8000,70,16,"null","split","prognostic_high","c50-h60",0.122,244,2000
11,4000,140,16,"null","split","prognostic_high","c50-h60",0.1365,273,2000
12,8000,140,16,"null","split","prognostic_high","c50-h60",0.1275,255,2000
13,4000,35,4,"homogeneous","split","prognostic_high","c50-h60",0.4475,895,2000
14,8000,35,4,"homogeneous","split","prognostic_high","c50-h60",0.4315,863,2000
15,4000,70,4,"homogeneous","split","prognostic_high","c50-h60",0.488,976,2000
16,8000,70,4,"homogeneous","split","prognostic_high","c50-h60",0.5125,1025,2000
17,4000,140,4,"homogeneous","split","prognostic_high","c50-h60",0.531,1062,2000
18,8000,140,4,"homogeneous","split","prognostic_high","c50-h60",0.5495,1099,2000
19,4000,35,16,"homogeneous","split","prognostic_high","c50-h60",0.096,192,2000
20,8000,35,16,"homogeneous","split","prognostic_high","c50-h60",0.088,176,2000
21,4000,70,16,"homogeneous","split","prognostic_high","c50-h60",0.1025,205,2000
22,8000,70,16,"homogeneous","split","prognostic_high","c50-h60",0.109,218,2000
23,4000,140,16,"homogeneous","split","prognostic_high","c50-h60",0.1305,261,2000
24,8000,140,16,"homogeneous","split","prognostic_high","c50-h60",0.1235,247,2000
25,4000,35,4,"heterogeneous","split","prognostic_high","c50-h60",0.4735,947,2000
26,8000,35,4,"heterogeneous","split","prognostic_high","c50-h60",0.4505,901,2000
27,4000,70,4,"heterogeneous","split","prognostic_high","c50-h60",0.4935,987,2000
28,8000,70,4,"heterogeneous","split","prognostic_high","c50-h60",0.4995,999,2000
29,4000,140,4,"heterogeneous","split","prognostic_high","c50-h60",0.54,1080,2000
30,8000,140,4,"heterogeneous","split","prognostic_high","c50-h60",0.5335,1067,2000
31,4000,35,16,"heterogeneous","split","prognostic_high","c50-h60",0.109,218,2000
32,8000,35,16,"heterogeneous","split","prognostic_high","c50-h60",0.0905,181,2000
33,4000,70,16,"heterogeneous","split","prognostic_high","c50-h60",0.12,240,2000
34,8000,70,16,"heterogeneous","split","prognostic_high","c50-h60",0.104,208,2000
35,4000,140,16,"heterogeneous","split","prognostic_high","c50-h60",0.1335,267,2000
36,8000,140,16,"heterogeneous","split","prognostic_high","c50-h60",0.126,252,2000
1,4000,35,4,"null","bonferroni","prognostic_low","c50-h60",0.5485,1097,2000
2,8000,35,4,"null","bonferroni","prognostic_low","c50-h60",0.5255,1051,2000
3,4000,70,4,"null","bonferroni","prognostic_low","c50-h60",0.6495,1299,2000
4,8000,70,4,"null","bonferroni","prognostic_low","c50-h60",0.65,1300,2000
5,4000,140,4,"null","bonferroni","prognostic_low","c50-h60",0.774,1548,2000
6,8000,140,4,"null","bonferroni","prognostic_low","c50-h60",0.742,1484,2000
7,4000,35,16,"null","bonferroni","prognostic_low","c50-h60",0.1095,219,2000
8,8000,35,16,"null","bonferroni","prognostic_low","c50-h60",0.1095,219,2000
9,4000,70,16,"null","bonferroni","prognostic_low","c50-h60",0.125,250,2000
10,8000,70,16,"null","bonferroni","prognostic_low","c50-h60",0.1275,255,2000
11,4000,140,16,"null","bonferroni","prognostic_low","c50-h60",0.112,224,2000
12,8000,140,16,"null","bonferroni","prognostic_low","c50-h60",0.111,222,2000
13,4000,35,4,"homogeneous","bonferroni","prognostic_low","c50-h60",0.4775,955,2000
14,8000,35,4,"homogeneous","bonferroni","prognostic_low","c50-h60",0.5045,1009,2000
